actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.7162558436393738
0.0,1.8416997194290161
0.0,2.6455881595611572
0.0,3.219794273376465
0.0,4.295000076293945
0.0,5.395533561706543
0.0,5.849099159240723
0.0,5.840545654296875
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.1257894039154053
0.0,2.5652358531951904
0.0,0.0
0.0,1.3087937831878662
0.0,0.0
0.0,0.09770181775093079
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.674641489982605
0.0,4.853937149047852
0.0,8.45497989654541
0.0,14.004470825195312
0.0,16.6536922454834
0.0,19.21105194091797
0.0,21.037738800048828
0.0,22.67501449584961
0.0,23.844497680664062
0.0,25.012371063232422
0.0,25.846567153930664
0.0,26.442420959472656
0.0,26.868032455444336
0.0,27.83709716796875
0.0,28.86181640625
0.0,29.593759536743164
0.0,30.44910430908203
0.0,30.727535247802734
0.0,30.926414489746094
0.0,31.4010009765625
0.0,31.739992141723633
0.0,31.64959716796875
0.0,31.25250244140625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,27.026201248168945
0.0,27.285017013549805
0.0,27.80241584777832
0.0,27.506925582885742
0.0,26.963361740112305
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,15.52108383178711
0.0,0.0
0.0,0.0
0.0,12.815823554992676
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.7527862787246704
0.0,4.195468902587891
0.0,7.319586753845215
0.0,10.216157913208008
0.0,12.285137176513672
0.0,13.762979507446289
0.0,15.151110649108887
0.0,16.475133895874023
0.0,18.085922241210938
0.0,19.569015502929688
0.0,21.625926971435547
0.0,23.42767906188965
0.0,25.04717254638672
0.0,26.203954696655273
0.0,27.030227661132812
0.0,27.287893295288086
0.0,27.80447006225586
0.0,28.173452377319336
0.0,28.43701171875
0.0,28.29273796081543
0.0,28.189685821533203
0.0,27.78354835510254
0.0,0.0
0.0,0.0
0.0,0.0
0.0,24.333568572998047
0.0,24.031620025634766
0.0,23.815940856933594
0.0,23.329357147216797
0.0,0.0
0.0,0.0
0.0,21.2464542388916
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,12.675335884094238
0.0,0.0
0.0,11.597410202026367
0.0,10.944069862365723
0.0,10.477397918701172
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3207274079322815
0.0,2.889296531677246
0.0,5.056517601013184
0.0,6.937033653259277
0.0,8.612789154052734
0.0,10.807344436645508
0.0,13.039942741394043
0.0,15.29968547821045
0.0,17.578845977783203
0.0,19.53934669494629
0.0,21.272233963012695
0.0,22.842512130737305
0.0,24.296667098999023
0.0,25.667879104614258
0.0,26.647315979003906
0.0,28.011972427368164
0.0,29.319257736206055
0.0,30.918060302734375
0.0,32.39259338378906
0.0,33.778358459472656
0.0,34.768192291259766
0.0,35.475215911865234
0.0,35.98023223876953
0.0,36.34096145629883
0.0,36.5986213684082
0.0,37.115196228027344
0.0,37.48417663574219
0.0,37.74773406982422
0.0,37.93598937988281
0.0,38.070457458496094
0.0,37.83397674560547
0.0,37.665061950683594
0.0,37.544410705566406
0.0,37.12569808959961
0.0,36.826622009277344
0.0,37.27804946899414
0.0,38.265560150146484
0.0,39.30342483520508
0.0,40.709815979003906
0.0,42.37943649291992
0.0,43.572025299072266
0.0,43.75881576538086
0.0,43.227176666259766
0.0,42.84743881225586
0.0,42.24369430541992
0.0,41.47991943359375
0.0,40.934364318847656
0.0,40.212154388427734
386.4859619140625,39.6962890625
383.075439453125,132.8120880126953
383.075439453125,132.21636962890625
386.4859313964844,131.7908477783203
389.89642333984375,131.81944274902344
386.4859313964844,132.17237854003906
383.075439453125,132.0919647216797
372.8439636230469,131.70199584960938
355.79180908203125,0.0
355.79180908203125,0.0
325.0979919433594,0.0
311.4560241699219,0.0
297.8143310546875,0.0
294.40386962890625,0.0
294.40386962890625,0.0
287.5828857421875,0.0
280.7621765136719,0.0
253.4785614013672,0.0
246.65757751464844,0.0
236.42640686035156,0.0
236.42640686035156,0.0
222.78443908691406,0.0
215.9637451171875,0.0
188.6801300048828,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
483.46246337890625,177.29739379882812
469.8207702636719,0.0
456.1788024902344,0.0
439.1266784667969,0.0
422.07452392578125,0.0
411.8430480957031,0.0
401.6118469238281,0.0
387.96990966796875,0.0
374.3282470703125,0.0
360.68658447265625,0.0
347.04461669921875,0.0
329.9924621582031,0.0
309.5298156738281,0.0
295.88787841796875,0.0
282.2462158203125,0.0
268.60455322265625,0.0
251.55238342285156,0.0
234.4999542236328,0.0
217.4477996826172,0.0
196.98516845703125,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
469.27899169921875,0.0
452.226806640625,169.2816619873047
431.7641906738281,0.0
418.1225280761719,0.0
407.89105224609375,0.0
397.6597595214844,0.0
387.4284362792969,0.0
380.6074523925781,0.0
366.9657897949219,0.0
353.323974609375,0.0
336.2718200683594,0.0
319.2195129394531,0.0
302.1673889160156,0.0
285.1150817871094,0.0
271.4732971191406,0.0
251.0106658935547,0.0
230.5480194091797,0.0
210.08538818359375,0.0
189.6227569580078,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
309.53497314453125,0.0
302.7139892578125,110.8449478149414
295.8931579589844,0.0
289.07232666015625,0.0
289.07232666015625,0.0
289.07232666015625,0.0
285.66180419921875,0.0
285.66180419921875,99.82144165039062
278.84100341796875,0.0
272.02001953125,0.0
265.1991882324219,0.0
254.96786499023438,0.0
244.73655700683594,0.0
237.91558837890625,0.0
231.09475708007812,0.0
227.68426513671875,0.0
224.27392578125,0.0
220.86343383789062,0.0
214.04246520996094,0.0
200.40081787109375,0.0
196.9903106689453,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
489.8236083984375,0.0
483.0027770996094,171.5366973876953
472.77130126953125,0.0
469.3609619140625,0.0
459.129638671875,0.0
455.71917724609375,0.0
452.30865478515625,0.0
445.4878234863281,0.0
435.25653076171875,0.0
428.4356994628906,0.0
418.2042541503906,0.0
411.3834228515625,0.0
404.56256103515625,0.0
397.7416076660156,0.0
390.9207763671875,0.0
380.6894836425781,0.0
373.86865234375,0.0
363.6371765136719,0.0
356.81634521484375,0.0
349.99554443359375,0.0
343.174560546875,0.0
339.76422119140625,0.0
336.3537292480469,0.0
329.53289794921875,0.0
322.7119445800781,0.0
315.89111328125,0.0
305.6597900390625,0.0
298.83880615234375,0.0
288.6075134277344,0.0
278.3761901855469,0.0
268.1448974609375,0.0
257.91357421875,0.0
251.09275817871094,0.0
240.8614501953125,0.0
234.0404815673828,0.0
593.9955444335938,0.0
587.174560546875,207.1338348388672
580.3536987304688,0.0
570.1224365234375,0.0
559.89111328125,0.0
553.0701293945312,0.0
546.249267578125,0.0
539.428466796875,0.0
529.197021484375,0.0
512.1448974609375,0.0
491.6822814941406,0.0
467.8091735839844,0.0
450.75701904296875,0.0
437.115234375,0.0
416.6526184082031,0.0
396.1900329589844,0.0
372.3169250488281,0.0
355.2646484375,0.0
341.62298583984375,0.0
331.3916931152344,0.0
314.33941650390625,0.0
304.10809326171875,0.0
290.46630859375,0.0
273.4141845703125,0.0
259.77239990234375,0.0
246.1306915283203,0.0
232.48890686035156,0.0
222.25759887695312,0.0
208.61581420898438,0.0
198.38450622558594,0.0
191.56369018554688,0.0
